1_30A1A_M,2_30A1B_M,3_30A1C_M,4_30A2A_M,5_30A2B_M,6_30A2C_M,7_9A1C_F,8_9A2A_F,9_9A2B_F,10_9A2C_F,11_9A2D_F,12_9A2E_F,13_GF_27F2,14_GF_27F3,15_GF_27F4,16_GF_27F5,17_GF_27F6,18_GF_27F7,19_GF_27M1,20_GF_27M2,21_GF_27M5,22_GF_27M7,23_GF_27M8,24_GF_27M9
167998.2575,188906.9627,716884.7795,203630.851,118107.5567,231426.7501,194749.3184,111227.2226,31790.5613,42232.94021,59900.91715,110425.6597,206277.9865,267611.4182,237031.7205,301703.5623,311233.9412,341649.3344,254166.2007,300917.889,219068.9256,229207.6721,158537.1322,149276.413
223735.83,118272.4213,357135.2151,246954.6294,188024.5189,95839.57753,107576.3656,171694.2451,182605.3677,94571.33881,123865.3969,118839.7355,243738.018,139594.9905,239701.9246,372753.3913,174741.9836,143384.9497,382796.8957,336212.97,560977.9437,581813.5685,470949.8258,442446.437
2063132.894,2572229.333,3324348.092,1914878.836,1691027.759,1622215.098,2178900.623,1507331.409,1227480.221,2117574.449,994862.2096,1318684.358,2442117.455,2817013.428,2514498.772,2888302.97,2292504.751,3189236.497,2570779.572,3014598.46,2131268.818,2026997.524,1792137.396,2192614.023
3080229.736,3606216.99,9187163.468,3063878.855,2591701.304,3014175.953,3294214.792,2113045.696,2198090.381,1610229.635,2080655.765,5758121.211,3197589.08,4584392.941,3574980.081,4459329.194,4066361.595,7773152.809,5657403.368,12178044.24,4699859.114,5411075.387,8170517.747,4708639.872
4419000.273,5446526.609,6631063.412,3774438.269,5875833.083,3800290.126,3809577.785,3187739.469,2779181.435,2116506.155,3430521.708,3118955.356,4676664.312,6424648.257,5676196.053,7547917.683,7104692.457,7829859.392,7666190.219,6255378.992,4262337.959,5138042.771,3583758.146,7545767.811
842374.0604,1937722.768,3197812.506,1465283.908,973459.4348,1226355.658,1506848.038,900940.073,816170.0835,562809.2899,919957.7955,1021309.358,1459508.555,2379096.973,1984332.809,1842263.026,1483755.656,1404620.553,3682912.499,5271102.211,2505960.022,3337848.643,2677936.204,4042184.024
2627127.903,261919.9979,336654.335,298194.1241,189985.9058,328149.5104,1803838.991,163035.9322,1390304.876,2115129.161,201251.8852,1558527.248,1973633.912,397516.6513,309877.0721,3401991.458,293137.8909,340790.5809,217604.2193,283967.3982,225011.1036,242361.6008,238921.5572,253159.3094
1484903.431,1106635.854,1920109.046,951742.0821,957776.1297,857324.7373,1034613.374,821371.1827,704676.315,717446.8458,532276.7915,922376.682,1840252.188,2075692.069,2084452.316,2871065.591,2565219.716,2880728.357,1210738.58,1175113.404,1457871.031,887131.3643,606461.8478,1529533.291
114112.5599,372263.8381,689073.8417,249685.7321,142918.2319,242717.6545,183276.1292,112565.6933,115521.2878,547584.284,87656.11201,123766.7769,222562.4989,360159.9713,314862.9006,313755.9117,244605.0614,159427.896,698086.8115,967391.4811,466533.2521,588861.2339,612605.8477,838040.2915
3183017.759,3634627.46,3888138.303,2631319.868,2604241.492,2767575.045,2640678.092,2608334.647,1739789.313,2579890.766,1641247.014,1939359.734,2547283.119,3551683.677,3422975.662,3979471.374,3552138.105,3906959.268,3340906.214,4183791.258,2608056.955,3237387.07,2958306.737,3762057.559
1518130.635,2407339.313,5256326.372,5491899.742,5857426.773,9720521.073,3473450.607,3598934.749,6430827.301,1301045.874,1229361.636,5755208.542,7317688.675,1853096.305,4130606.344,3134518.005,1723224.187,3291766.994,2638375.326,6592495.08,1817666.645,2162616.213,5196170.392,1582458.684
153477.5342,176916.6645,221349.349,174590.6775,185014.4246,210596.5974,165167.5999,184907.5265,178730.8838,391818.1089,191642.1791,273756.8634,282861.7936,242750.5722,279964.6021,295379.6141,835316.9345,259175.8948,214052.5347,542143.8365,298307.3631,206208.2019,197730.6011,224626.3128
7689217.894,4689598.679,3337234.651,6102671.353,5763276.802,3360609.669,1195844.562,4622163.559,4550145.518,5560854.121,4665694.066,4682333.691,4827479.737,1483969.392,5795623.945,4411008.658,4399181.984,4465048.239,9045570.773,4347317.86,2537579.97,6359243.938,3232796.291,6082365.635
4284495.109,4660709.412,4679003.62,5900584.3,3214879.322,4191650.176,6544400.362,4515577.659,4370181.881,6660227.856,3307562.352,3435239.318,3161749.982,5354563.903,2709656.233,4353508.82,4935365.634,1386027.863,3771516.338,4746791.412,2832557.04,6367233.082,3187346.913,5620178.678
294091.0825,442543.0233,224321.6566,461091.6668,305601.5552,157114.4357,251226.8728,330062.4092,285080.8632,346761.0251,148307.547,345196.6294,169530.701,261058.1734,219759.5273,80362.38482,356351.9888,109682.0378,256527.8221,370186.602,270229.8998,231437.9149,159547.0233,191748.4022
3512200.923,3685684.214,3033728.792,5093713.53,3589833.625,4095393.206,692547.9582,1536587.506,1454002.412,590301.5766,1127349.705,1079871.371,2206252.094,2874817.364,3724465.853,2196439.447,2115290.882,1478887.658,2752330.067,2238376.646,4295483.611,2543854.157,2254348.043,1513277.66
113072532,98704896.87,61927994.88,120540112.2,103389724.7,87028931.87,102519249.4,95624449.93,97228865.17,100778807.3,97485344.21,106433915.2,72488801.7,79900115.22,79074646.81,72279875.1,74061953.45,74814430.98,86384602.99,67017602.51,76299849.1,99056435.64,81107232.17,62859032.93
2443193.984,2462851.325,2411511.221,2918505.95,2132077.193,2359054.796,1676944.802,2321131.81,1122793.818,2350674.404,1382833.83,2164277.057,2736812.641,2343471.067,2173847.919,1753384.618,2587999.546,2526399.93,14480885.16,14418390.77,9139159.173,11131268.99,14557880.95,12071010.89
119015.0185,409700.8113,240263.0358,493001.9941,418584.497,329695.3403,174128.5086,523259.3996,425945.4824,42327.05922,434520.8185,245275.1275,119076.5236,136144.7786,173145.8288,121178.3482,126906.5307,103332.0612,142499.6591,160950.4246,187866.4995,169489.9039,153744.5551,110969.6195
3015160.465,3781829.568,2368393.52,3523956.344,3343198.675,3030308.988,2290727.371,3225820.728,1971033.781,2874878.082,1612717.474,2110711.225,1712713.91,2063225.73,1536952.831,1018621.715,1004146.044,1300796.541,1961248.399,2512164.032,1879708.368,2608735.715,2152351.556,2104176.838
52077198.39,62569025.6,40431640.68,57210517.89,61401014.62,37328517.86,53097358.17,60426541.63,53751874.17,47106557.94,51678660.54,50365557.63,34846942.41,52629525.81,52527730.84,39753071.59,51999257.8,33914734.32,51980422,52603890.2,52279767.26,50669220.79,53942114.95,51672927.13
455150.1799,1692320.621,320910.9067,483478.6604,282734.5775,605320.6463,1786734.503,218764.8447,1436585.598,681323.1773,1604376.844,208964.783,485898.5374,350930.3366,133684.1621,1529224.382,236606.9951,606771.6724,363287.3223,217466.5725,457872.1703,446497.0081,356978.4926,563005.2925
2443116.334,4820262.736,2061419.543,4390798.714,4100227.1,3484970.223,4009655.033,4836040.811,4148189.688,4308899.744,3891153.059,5168109.806,4376336.169,1851189.314,1938571.467,1496039.499,1600038.214,1117179.552,4085397.406,2403945.221,1953493.556,2046961.107,7959358.492,1973054.205
2240939.239,2210853.942,2920707.874,3140996.445,2331366.907,3414560.319,2144756.904,2680015.901,2039847.663,2278470.977,1812169.294,3062781.307,2574644.672,2975596.891,2341081.568,1835283.151,2622894.014,1621185.147,4308519.946,5856776.658,3966491.556,4427954.66,3472172.853,4189309.047
27719439.24,30799490.13,32364049.14,13734828.23,22336913.32,36737696.22,18243393.7,1042489.989,28066690.03,21096682.96,38263787.01,10044254.65,29024227.23,41862840.23,13146711.25,26840628.39,40260649.16,11386230.12,8688889.394,8408896.555,23300698.93,9586594.371,27674016.23,24761426.72
19192598.87,25365543.84,26525178.47,19155391.72,20691640.63,19714283.24,18056011.96,21021077.77,20048474.06,17920913.48,20437802.89,19744090.43,25034432.99,24759912.05,21813289.78,19969006.36,20975572.34,20182469.5,18369888.91,26806283.55,20620871.84,20480759.17,19280248.88,23109001.88
3972513.764,4724746.354,6061145.728,3560909.684,7043611.457,3498320.863,3934856.251,4886176.478,3399947.578,3528768.879,3674942.294,6641904.96,5088987.13,6416176.449,6126467.281,4309657.702,7701147.859,4163735.645,3594493.795,6495084.549,4286264.78,2528446.746,10144200.32,6043611.297
3458921.619,3644853.663,6965122.889,1260362.408,2469090.194,2648340.202,4292428.286,3550996.997,2529687.946,3716129.885,1966893.255,4468971.141,6532922.286,4854957.279,2196308.688,5440479.534,5108279.149,3263549.469,2772637.645,5575716.542,2477661.032,3390681.324,3072749.956,4343830.985
326840.8184,1717273.588,2734235.752,2045780.151,1898127.903,805354.4244,1533568.578,2689624.055,1705542.922,1979822.999,3169368.506,1422505.511,1959204.424,3386589.685,2282497.1,914329.9204,1519621.721,190635.1738,1522995.829,2873917.539,1578584.047,1382193.229,1496815.814,2038112.585
2100326.439,2134501.068,3359248.428,3554470.683,1546939.78,2533414.782,3036736.166,2710501.348,2612725.29,2474197.414,3762485.777,1904982.342,3731406.356,2946255.833,1987247.723,2963347.596,3331900.157,2140496.948,3583527.898,2869137.738,1822584.149,3836488.803,1844073.397,2035647.155
27061889.17,29705401.15,11641651.63,13129704.11,30556472.38,18999358.31,20904315.57,28644668.4,26459362.69,28174019.06,18932423.81,31647957.93,19096343.75,22572791.78,23472968.14,18757052.03,17322064.97,15989833.77,20875025.33,5078789.89,21353524.5,23929815.83,9434537.81,15761983.85
1375039.162,1157719.874,1486828.547,1000723.38,833526.5645,829704.8035,510297.4947,413883.9566,3383880.762,597639.3137,3262233.932,3423411.975,1141893.692,1293169.108,981829.8039,1252497.062,1155897.683,1338698.81,1384854.108,1700604.298,1078318.766,1267743.344,1200474.039,1049127.209
920382.5166,706944.9926,1259845.468,688421.6669,653955.8933,748247.524,296873.2556,309668.3882,271434.885,201034.1946,268800.0578,246404.3299,466513.2615,429610.5917,452207.1265,533566.9813,592798.625,717966.0458,498853.9494,604721.4282,484014.9011,437107.2692,361198.7234,260358.7764
106324.6364,814023.6172,305423.0382,41036.29861,7661.237504,0,0,0,13479.77875,0,0,0,383207.413,336483.1661,369389.2531,199701.0414,296437.3401,171757.1165,374519.4028,595390.2314,635404.8854,681579.4917,443978.0274,725660.8672
557335.9013,546104.4779,750632.8103,521756.8482,394274.7355,445121.4151,268481.6621,842866.8366,108112.8143,827370.7257,737197.2046,799505.0962,240150.0334,551486.3419,443984.9817,584282.7692,486072.849,444916.99,815657.1331,794570.4263,549954.8792,704694.7419,641388.9145,465483.8243
302543.5967,252349.9398,189456.0239,110530.4174,2027546.935,1984404.942,541734.1019,78222.12725,2060248.427,2994400.146,2077907.117,2031630.703,167736.8816,247840.9259,279945.684,362212.1607,2015771.241,236801.9075,346094.5903,476323.9841,489780.1381,402643.4878,1934682.713,343218.0229
1855539.884,1834789.148,3286752.044,1816265.919,1447012.144,1816975.815,1873411.788,2193115.234,1538902.253,1145990.694,1539889.039,1634688.648,3933658.864,4395247.64,3380827.687,3432225.997,4204447.194,4489560.856,1424967.824,2711187.513,1199176.857,1212300.116,1057246.793,1910270.371
859574.3159,873418.5078,852615.9057,987336.9423,781689.4347,883709.4159,1019918.258,590349.5716,630194.2362,497201.5439,576103.9747,732833.1487,558748.6537,915017.5187,868826.927,947357.3039,787412.9561,769926.5945,1257942.814,1053073.44,1043219.995,1217852.734,1007856.685,1038489.502
569141.5273,361768.4796,593770.6707,440601.0706,216382.8438,225209.3007,133077.7522,217020.3422,222976.9426,355235.7664,376048.9218,239005.2409,347697.8867,690336.7825,427832.5392,943372.2598,328723.2675,635875.6932,205370.3907,524008.3576,213501.961,217647.3051,202137.89,250713.0015
510981.767,490197.5554,742486.0891,1262801.723,258363.0727,1389562.87,312762.3054,252814.6433,256001.7061,890330.2297,1024658.045,1249019.129,623016.9043,726660.4878,588239.4768,777383.0997,659746.9972,871163.2702,352038.0246,668148.2357,396334.4624,2164311.206,1867356.933,462114.9617
2475470.16,2175478.511,2837810.951,5135372.554,2363398.082,4185902.439,2441610.193,1402535.746,2127426.141,2509246.732,2866828.196,2467162.468,3389039.153,4062182.415,11422374.96,10561999.24,2227688.329,1934776.615,2218047.881,3623253.928,2824239.537,1722997.413,2490463.552,2990761.505
1840007.239,2055476.777,2556318.144,1450532.643,1407812.73,1556089.242,1809895.045,1303631.243,1207207.609,1104515.096,811069.8747,1242600.502,1789468.498,2371112.006,2455385.911,2553156.674,2255451.208,2590649.63,2585762.166,3420832.495,2276561.069,2378929.183,2285804.79,2301248.808
99412975.89,49069303.26,57676263.59,65028231.95,47723384.76,68004370.73,49193662.08,97129617.55,80049985.08,61919148.9,65552008.23,92604301.12,124680997.4,118793120.2,125228601,181993668.8,180398199.2,206185545.6,32446692.6,26794851.23,22895519.9,14818749.11,10745245.7,55888641.83
906347.8953,1538909.841,7416350.431,5408373.736,4123909.798,6599913.213,1442542.999,1854842.661,4287932.339,457117.6555,526891.8809,5049699.094,4012045.379,952572.9196,3398354.23,2002988.676,563174.0049,560974.2574,2042426.869,7208234.855,924705.3318,1263706.164,5161439.186,699084.8209
853905.672,1220895.906,2840447.897,3072387.315,3940033.845,4428219.015,1328850.648,1070999.017,2373466.356,585173.877,841075.7438,3539087.939,4148033.303,906173.1882,2574171.772,1765723.833,962055.0918,858213.8018,1458677.703,3859838.64,1006811.012,865432.8852,2693032.3,1296500.879
1728532.345,3661312.712,2049076.91,1976474.85,1597954.064,1375266.367,843834.5328,757881.8058,1952494.549,966354.7539,1533656.033,1402281.364,2128375.808,1941931.382,7673370.207,2764692.636,1951837.336,1635152.185,1579229.569,2159001.043,1986401.368,1656766.928,1526192.851,2312780.95
1505227.442,1482334.008,1435128.346,1342284.623,1356252.612,1765211.156,1654053.711,1564908.603,1837912.375,796184.4087,1377352.741,753149.6229,3541269.42,3577922.003,1717031.687,3252630.487,996558.8512,1493330.738,3262588.396,1357173.704,712480.9238,1017159.789,890207.6167,1525965.875
940186.3017,1590488.164,1533381.744,775708.9734,926939.1962,3599903.268,1533840.87,1170405.2,3996195.453,1640787.038,1557902.671,1572601.98,3951132.93,4025880.661,3939121.506,1715539.728,1169196.417,1490563.314,1165874.436,1611553.872,3879464.128,1738951.601,1549538.781,908214.6532
34677383.13,34207291.51,32231132.8,37127522.17,34933541.65,35586971.88,42139022.36,36421797.39,39927052.89,32715143.27,45748089.66,35056101.66,30803788.21,36920820.59,35250489.66,37420929.44,34786104.51,34518103.32,35927549.84,35945009.82,35094332.29,35812191.41,31362985.74,37029717.13
652724.7492,661879.2188,458720.4254,696782.1431,1059624.312,819606.583,548546.0689,5574261.052,801040.7349,5531376.44,704304.0181,1086546.924,4499727.123,4835707.097,4885984.766,4231765.921,4425359.627,4344829.163,4789253.837,4008532.66,4409411.285,5940988.071,428645.3975,410306.0524
6527350.81,6181655.369,3812246.797,7411488.877,6194750.691,5196994.388,6505857.675,5904487.011,5718700.262,5934731.572,5982196.874,6335771.685,4532212.01,4761479.112,4979209.21,4363231.744,4477686.478,4342259.409,4982728.127,3943020.132,4494683.431,6233507.531,4901437.366,3774127.516
241095.1437,279296.3642,146216.8898,271572.426,170106.687,163538.8522,157932.008,279638.1129,395905.7644,427070.7772,138419.8707,179127.601,106330.8491,60660.79995,122843.2506,19112.31733,99020.52058,53742.8923,189334.2147,212122.4985,187493.6624,117724.9434,217333.5018,132602.0646
417264.1737,254478.7335,481546.1993,485819.6604,360962.3142,270259.3886,421790.1179,410614.9959,391387.1456,333706.5286,408897.2581,405479.3672,401358.4054,323110.6733,375148.5465,608232.0671,291571.4471,101308.0738,309963.8417,369767.3941,355998.7788,262911.3758,417112.0488,432015.7192
2940208.818,3947896.444,2378614.748,3373768.108,3620696.348,2154519.124,3171677.955,3808687.8,2983543.175,3121574.172,3125143.619,2940572.477,2091822.111,3270485.065,3082587.869,2540966.066,3130353.932,1837340.197,3155322.8,3127591.937,2989268.094,2985017.604,2976019.515,3314586.499
456707.2705,359319.8449,592532.5885,683893.1449,619928.2413,596395.4518,877354.3539,910005.6614,752411.2965,683483.6309,608089.2969,1007151.455,887199.6019,595962.4903,607486.0317,804357.4074,666977.1884,673155.4255,554934.377,531300.0927,664033.0042,635333.6555,656253.8403,677265.7237
2450650.191,3818479.765,4317563.074,1608408.892,3628298.483,3238509.128,4561933.53,4252788.372,3302111.808,3085611.602,1464990.698,3374895.658,3877652.383,3400286.271,3041788.996,1762909.905,3370772.618,2609976.043,1870581.802,3675968.581,3064419.847,2770443.853,2843895.141,3613756.695
12793747.89,12469346.13,13327985.53,12848182.31,10003791.94,11677790.12,4400439.451,10717992.39,6507600.403,11922713.48,5221219.999,2683198.731,11908139.67,12204595.8,11534807.66,11102476.64,11354764.44,11214064.25,14531371.13,12507141.23,10777618.72,11687161.44,9704792.632,13097368
1007021.531,1062428.538,1126034.952,1079527.208,454524.7879,889152.1308,1076171.41,845801.2774,995960.6392,888293.8854,933890.7847,1076503.864,609867.4717,1084515.063,798122.1978,1223751.032,957535.5315,1221970.976,1356626.415,1303972.28,1370777.297,1144459.828,905467.3082,1362940.336
607682.7574,813809.142,242342.3879,958492.8198,993664.4218,1202074.745,914688.112,663610.7634,852929.213,902675.1029,838999.3811,902659.181,665904.5631,869442.5647,791444.5473,1023920.759,1065868.546,1151056.469,776426.3798,736187.8101,649825.4283,765317.9379,599013.7537,659542.728
594688.5194,2848633.059,1263775.333,663029.4689,767278.5372,700590.3259,677633.7591,1190504.263,571396.976,609755.7023,455964.6831,713972.8055,639917.767,1600782.516,1447591.979,2131867.896,1902604.685,1779163.916,1127663.959,1269581.642,1878657.699,1438077.839,1882670.717,1368114.319
26815.39528,114873.7327,354727.4417,59820.12848,27433.73473,22162.04855,29777.87233,0,21435.28119,0,0,10108.52292,118513.1913,241562.3125,139771.9789,187757.3464,204149.9971,300810.1037,207659.7426,714636.8683,211600.3266,170676.2826,182171.2595,162490.8866
392594.5288,730386.7056,996206.905,458322.0843,376367.7725,437080.7239,792493.4576,608802.9631,596818.7622,514495.059,598698.0118,609523.1423,379433.1554,606577.5742,494025.5954,525288.4691,891372.5025,597694.6467,639524.2205,986931.1095,613160.1484,609200.7673,529412.637,547434.9599
